-82,0,-99,0,0,0,0,1
0,0,-81,-89,0,-87,0,4
0,0,0,-89,0,0,0,4
0,-96,-81,-92,-91,-87,-95,4
-96,0,-78,-89,-90,-84,0,4
0,-88,-80,-85,-89,0,-92,4
0,0,0,-81,0,-84,0,4
0,-92,0,0,0,-88,-94,4
0,0,-82,0,0,0,0,4
0,-91,-77,-84,0,0,0,4
0,-88,0,-85,0,-84,0,4
0,-89,-80,-84,0,0,-96,4
0,-92,-81,-83,0,-92,0,4
0,-86,-78,-89,-92,-84,-93,4
0,0,0,0,-90,-83,0,4
0,-92,-81,-88,0,-93,0,4
-103,-89,-78,0,0,-84,0,4
0,-94,-80,-85,-98,-89,-91,4
0,-91,-82,-86,0,-88,-97,4
0,0,-78,-87,0,0,-92,4
0,0,0,0,0,-85,-95,4
0,-86,0,-83,-90,-83,0,4
0,-89,-81,0,0,0,0,4
0,-92,-79,-83,-90,-85,0,4
0,0,-81,-86,0,0,0,4
0,-93,-82,-88,-89,-84,0,4
0,-93,-78,-89,-90,-83,0,4
0,-91,-79,-86,-89,-92,-95,4
0,0,-78,-87,-89,-88,-95,4
0,0,0,0,0,0,-92,4
0,0,-81,-86,0,-83,0,4
0,0,-78,-89,0,-85,-91,4
0,-90,0,0,0,-84,-92,4
0,-90,0,0,0,-90,0,4
0,-92,-78,0,0,-84,-98,4
0,0,-82,0,0,0,0,4
0,-89,-79,-82,0,-83,-92,4
0,-93,-78,-89,-89,-93,0,4
0,0,0,-86,0,-84,-94,4
0,-89,-81,-84,0,-88,-91,4
0,-93,-80,-88,-89,-91,-94,4
0,-94,-82,-88,0,-85,-97,4
0,0,0,0,0,0,-93,4
0,-96,-80,-88,-90,-83,0,4
0,0,0,-81,0,0,0,4
0,-89,0,0,-89,0,0,4
0,-87,-82,-81,-88,0,-96,4
0,0,-78,-86,0,0,0,4
0,0,0,-86,-89,0,-93,4
0,-93,-78,-88,0,0,-94,4
0,0,0,0,0,0,-93,4
0,-90,-81,-85,0,0,0,4
0,-90,-81,0,0,0,0,4
0,-85,-81,-90,0,-91,0,4
0,-86,-78,-89,-89,0,-91,4
0,-87,-80,-86,0,0,-91,4
0,-92,-78,-89,-90,-89,-90,4
0,-85,-81,0,0,-85,0,4
0,-93,-80,-85,0,-84,-90,4
0,0,-81,-90,0,-96,-91,4
0,0,-80,0,0,-84,0,4
0,-92,0,-85,0,-84,-89,4
0,-91,0,-85,0,-84,-91,4
0,-84,-79,0,-90,0,-93,4
0,0,-82,0,0,0,0,4
0,-90,-78,-88,0,-83,0,4
0,-93,-78,-89,-90,-84,0,4
0,-87,-81,-85,0,-84,-91,4
0,-92,0,0,0,-83,-93,4
0,-91,-80,0,0,0,0,4
0,-87,-80,-89,-89,0,-90,4
0,-93,-79,0,-89,0,-92,4
0,0,0,0,0,-89,-90,4
0,0,0,0,-90,-83,-92,4
0,0,-79,0,0,0,0,4
0,-92,-80,-86,-91,-85,-95,4
0,-86,-78,-85,0,-84,-90,4
0,-92,-81,-89,-89,-84,-93,4
0,-87,0,-81,0,-88,-93,4
0,-85,-81,-80,0,-83,-93,4
0,-84,-78,-80,-90,0,0,4
0,-93,-80,0,0,0,0,4
0,0,0,-86,0,-84,-92,4
0,0,0,-89,0,-84,-92,4
0,-94,0,0,-92,0,-92,4
0,-93,-80,0,0,-92,-90,4
0,-85,-81,-81,0,-88,0,4
0,0,-81,-86,-90,-84,-90,4
0,-91,-78,0,-90,0,-93,4
0,-84,-80,-86,0,-84,-94,4
0,-94,-79,-85,-90,0,-91,4
0,-93,-78,-85,-91,-83,0,4
0,-91,0,-81,0,0,0,4
0,-92,-81,-80,0,-90,-89,4
0,0,0,-90,0,-83,0,4
0,0,-78,-82,0,-94,-91,4
0,0,0,-89,0,0,-90,4
0,0,0,0,-91,-84,0,4
0,-94,0,-82,-92,0,0,4
0,-93,0,-84,-92,0,0,4
0,0,0,0,0,0,-95,4
0,-93,-81,-89,-91,-83,-89,4
0,-90,0,0,0,-90,0,4
0,-89,-78,-90,-91,0,0,4
0,-85,-86,-80,-82,0,-85,5
0,-85,0,-81,-81,0,-87,5
0,-85,-83,-75,-83,0,0,5
0,-85,-86,-81,0,0,-85,5
0,-89,-90,-77,-82,-87,-85,5
0,-86,0,-80,-82,-88,0,5
0,-84,-83,-76,-81,-83,-95,5
0,-84,-84,-75,-80,-88,0,5
0,-84,-83,-80,-82,-89,-89,5
0,-87,0,-80,0,0,0,5
0,-84,-85,-77,0,-87,-88,5
0,-83,-89,-75,-81,-91,0,5
0,-85,-84,0,-84,-88,-90,5
0,-87,-83,0,0,-92,-90,5
0,0,-84,-76,-82,0,-87,5
0,-86,-82,-75,-83,-86,0,5
0,-86,0,-75,-82,-89,0,5
0,-84,0,-76,-82,-88,-87,5
0,-83,0,-75,0,-90,-91,5
0,-84,-81,-80,-82,-87,0,5
0,-84,-83,-77,-82,-87,-86,5
0,0,-83,0,-81,-92,-86,5
0,0,-82,-75,0,-89,-89,5
0,-89,-82,-78,-81,0,0,5
0,0,0,0,-83,0,-89,5
0,-87,-92,-79,-82,-89,-89,5
0,-83,0,-75,-82,-90,-88,5
0,-84,-83,-79,0,-88,0,5
0,-86,-87,-79,-82,-88,-93,5
0,-83,-87,-79,-81,-91,0,5
0,-85,0,-76,0,-89,-85,5
0,-84,-82,-79,-82,-91,-86,5
0,-83,-82,0,-82,-91,0,5
0,-82,0,-76,-82,-90,-86,5
0,-86,-89,-76,-82,-90,-89,5
0,-83,0,-75,0,-89,0,5
0,-82,-85,-75,0,-92,0,5
0,-83,0,-79,0,-89,0,5
0,-83,-81,-79,0,-88,0,5
-103,-87,-86,-80,-81,0,0,5
0,-84,-81,-76,-82,-90,0,5
0,-82,-85,-75,-82,-88,0,5
0,-82,-85,-76,-81,-89,-88,5
0,-83,0,-75,-81,-90,-84,5
-98,-84,-86,-79,-83,-89,-89,5
0,-83,-88,-78,-81,-89,-83,5
0,0,0,-76,-86,-102,-87,5
0,-86,-83,-74,-81,-89,0,5
0,-84,-85,-78,0,0,-89,5
-98,-84,0,0,-82,0,0,5
0,-84,-82,-75,-81,-97,-88,5
0,-85,-84,-77,-83,-91,-86,5
0,0,0,0,0,-89,-81,5
0,-81,-87,-76,-82,0,-83,5
0,-83,-80,-76,-81,0,0,5
0,-84,-80,-76,-81,0,-85,5
0,-85,-86,-76,0,0,0,5
0,-83,0,-80,-83,-92,-83,5
0,-82,-86,-75,-82,-91,0,5
0,-85,-87,-76,-85,-85,-94,5
0,-84,-92,-77,-79,-89,0,5
0,-84,0,-75,-82,-88,-83,5
-100,-82,0,-78,-82,-87,-91,5
0,-82,-80,-76,-79,0,-85,5
0,0,0,0,-81,-86,0,5
0,-83,-85,-77,-81,0,-87,5
0,-82,-84,-76,-83,-90,-81,5
0,-84,-87,-77,0,-93,-81,5
0,-85,0,-77,0,0,0,5
-99,-84,-80,-77,0,-89,-85,5
0,-84,-88,-77,-81,-90,-84,5
-99,0,-85,-76,-83,-87,-85,5
-98,-83,-79,-75,0,-87,-80,5
0,-86,0,-77,-81,-89,-82,5
0,-82,0,-77,0,-88,-88,5
0,-86,0,-75,-84,-96,-83,5
0,-84,0,-75,-82,-85,-92,5
0,-83,-81,-79,-83,-89,-83,5
0,-86,0,-76,-89,-96,-87,5
0,0,-90,-74,-82,0,-85,5
0,-83,-83,-76,0,0,-82,5
0,-84,-80,-77,-81,-87,-96,5
0,-84,-87,-75,-82,-86,-95,5
0,-83,-80,-75,-82,-94,-84,5
0,-85,-85,-76,-82,-93,0,5
0,-82,-80,-76,-82,-93,-90,5
0,-83,-85,-76,-82,-85,-83,5
0,0,0,-74,-82,-86,-92,5
0,-84,0,-76,-82,-85,-89,5
0,-86,-82,-76,-81,-86,-93,5
0,-83,-82,-76,-81,-86,-83,5
0,-85,-86,-76,-81,-91,-83,5
0,-83,0,-76,-81,-85,-83,5
0,-83,-85,-76,-82,-86,-92,5
0,0,0,-75,-82,-87,-82,5
0,-86,-85,-75,-81,-86,-86,5
0,-86,0,0,-83,-86,-85,5
0,-101,0,-75,-81,-85,-93,5
0,-84,-82,-75,-81,-87,-92,5
0,0,-85,-75,-82,-85,-85,5
0,0,0,-76,0,0,-92,5
0,-86,0,0,-81,-86,-91,5
0,-82,-81,-76,-81,-92,-82,5
0,-82,0,-76,-81,-86,-87,5
0,-85,-86,-76,-81,-86,-91,5
0,-83,0,-74,-81,-85,-83,5
0,-83,-85,-75,-81,-87,-93,5
0,-87,-85,-75,-81,-86,-85,5
0,-86,-81,-76,-82,-86,-83,5
0,-87,-81,-76,0,-86,0,5
0,-82,-85,-76,0,-87,-82,5
0,-82,0,-77,0,-85,0,5
0,-87,-82,0,0,-92,0,5
0,-85,-82,-76,-81,-93,-85,5
0,-83,-82,-75,-81,-86,-94,5
0,0,0,-74,0,0,-83,5
0,-84,0,-76,-82,-87,-86,5
0,-87,-85,0,-82,-94,-83,5
0,0,0,0,-81,-87,-83,5
0,0,0,-75,-83,0,-86,5
0,0,0,-76,-81,-96,0,5
0,-85,-81,-76,-82,-86,0,5
0,-84,0,-76,-82,-88,0,5
0,-83,-85,-77,-83,-95,0,5
0,-82,-81,-81,-82,-87,-89,5
0,-82,-81,-74,-81,-86,-90,5
0,-84,-80,-79,-83,-90,-89,5
0,0,0,-79,0,-90,0,5
0,-84,0,-78,-81,-91,-86,5
0,0,0,0,0,-86,-87,5
0,0,0,0,-82,-90,-90,5
0,0,0,0,0,-90,0,5
0,0,0,-78,-81,-90,-91,5
-87,-88,0,-85,0,-91,0,6
-85,-92,0,-86,0,-91,0,6
0,0,-87,0,0,0,0,6
0,-93,-86,-86,0,0,0,6
0,0,0,0,0,-94,0,6
0,-88,-90,0,-93,-89,-96,6
-85,0,-93,0,-94,-88,-93,6
-85,-93,0,-85,0,-88,0,6
-86,-93,-90,-86,-92,-87,-85,6
0,-90,-92,0,-94,0,0,6
-85,-88,-96,-87,-90,-87,0,6
-84,-94,-91,-87,-90,0,0,6
-85,0,0,0,0,0,0,6
0,0,0,0,0,-90,0,6
0,-84,0,-84,-90,-90,-90,6
0,0,0,-86,0,0,0,6
0,-85,-95,-93,0,-90,0,6
-84,-84,-91,0,0,-85,0,6
-89,-89,0,0,-97,-89,-85,6
-84,-83,-93,-89,0,0,-84,6
-85,-88,-89,-84,-92,-90,-84,6
-85,-92,0,0,-95,-91,-93,6
0,-84,-91,-86,-93,-90,-84,6
0,-86,-90,-85,-96,-88,0,6
-84,-87,-95,-92,-96,0,-84,6
-85,-95,-92,-83,-89,-89,-85,6
-85,0,0,0,-95,0,-93,6
-87,-91,-96,0,0,-91,-96,6
0,-90,0,-84,0,-89,0,6
-87,-89,0,0,0,0,-84,6
-86,0,0,-88,0,-98,0,6
-88,0,-95,-83,-91,-93,0,6
-85,0,0,-86,0,-93,-95,6
-85,-92,-88,-86,-92,-90,0,6
0,-84,-91,0,0,-92,-93,6
-86,-84,0,-87,0,0,0,6
0,0,-90,-82,0,-91,0,6
-87,-92,-92,0,0,-91,-84,6
0,-89,0,-91,-92,-92,0,6
-90,-90,0,-83,0,-88,-85,6
-87,0,0,0,0,-92,0,6
-84,-94,0,0,0,-92,0,6
-85,0,-92,-83,0,-89,0,6
-85,0,-93,-83,-95,0,-91,6
0,-95,0,0,0,-87,0,6
0,0,-94,0,0,-89,0,6
-85,0,-94,-82,0,-89,-92,6
0,-89,0,-86,0,-92,-83,6
0,-91,0,-82,0,0,-95,6
-86,0,0,0,0,-90,0,6
0,-88,0,-84,0,-88,-92,6
-85,-83,-95,-87,0,-89,0,6
-87,-84,0,0,-93,0,0,6
-85,-94,-89,-82,-93,-91,0,6
0,-85,0,0,-94,0,0,6
0,-92,-93,-82,0,-92,0,6
0,0,0,-87,0,-92,0,6
0,-87,0,-87,0,0,0,6
0,0,0,-88,0,-89,0,6
-85,0,-91,0,0,-91,0,6
0,-86,-90,-82,-94,-87,0,6
0,0,-90,-83,0,-91,0,6
0,0,-92,0,0,0,0,6
0,0,0,0,0,-92,-92,6
0,0,0,0,0,0,-85,6
0,0,0,-83,-94,-89,-92,6
0,0,0,0,-93,-91,0,6
0,0,0,0,-95,-91,0,6
-86,0,0,-86,0,-90,-96,6
-85,0,0,-82,0,-90,0,6
-87,-86,-92,-83,-94,-91,0,6
-86,-86,-92,0,-93,-91,0,6
-86,-85,-91,-82,-95,-90,0,6
-86,0,0,0,-95,-91,-91,6
-86,-87,-94,0,0,0,-93,6
-85,-88,0,-83,0,0,0,6
-86,0,0,-86,0,-89,0,6
-88,0,-94,-83,0,0,-86,6
-88,0,0,0,-98,-88,0,6
-87,0,0,-82,0,-90,0,6
-86,-86,-92,-83,-92,-91,0,6
0,-96,-92,0,-95,-91,0,6
-84,0,0,0,0,-89,-94,6
-85,-95,-93,0,-97,-90,-94,6
-84,0,0,0,0,-89,0,6
-85,-95,0,0,-92,0,0,6
-85,0,0,-81,-94,0,-86,6
-86,0,0,0,-92,-93,-91,6
-87,-83,0,-83,0,0,0,6
-85,0,0,-84,0,-91,-84,6
0,-85,0,-84,0,-92,0,6
0,-88,-94,-82,-95,-94,-92,6
0,-95,-87,0,0,0,0,6
-88,-89,-92,-82,-90,-90,-85,6
0,0,0,0,0,0,-87,6
-86,-90,-88,0,-97,-91,-92,6
-87,-83,0,0,0,0,0,6
0,0,0,0,-96,0,-93,6
-86,-91,0,-84,0,-90,0,6
-86,-90,0,0,-94,-91,-85,6
0,-91,0,-83,-92,-90,0,6
0,-89,-94,-83,-95,-92,-93,6
-87,-85,-88,-85,-91,0,0,6
0,0,0,0,0,-94,-85,6
-86,-87,-94,-82,-92,-88,-84,6
0,-87,0,0,0,0,-84,6
-86,-90,-87,-84,-93,-94,-85,6
-87,-88,-88,-83,-99,-92,-92,6
0,0,-87,-84,0,-92,0,6
0,0,0,-82,0,-90,-85,6
0,-85,0,0,0,-92,0,6
0,-84,-89,-82,0,-92,0,6
-86,-91,-89,0,0,0,0,6
-86,-85,-92,0,-94,-89,0,6
-87,-89,-89,-82,0,-93,0,6
0,0,-88,0,-93,-91,-90,6
0,0,0,0,-95,-92,0,6
0,-91,0,-82,0,0,-85,6
0,-90,-87,-83,0,-90,-84,6
0,-86,-95,-85,-91,0,-85,6
-86,-84,0,-82,0,-90,0,6
0,-83,0,-82,-93,0,0,6
0,-84,0,-85,-92,-91,-92,6
-83,-90,-88,0,-94,-90,0,6
0,-83,-92,0,0,0,-91,6
-91,-84,0,0,0,-91,-95,6
0,-85,-94,-85,0,-92,-88,6
0,0,-100,-85,-93,-92,0,6
-85,-89,0,-82,0,-92,0,6
-85,-85,0,0,-95,-93,0,6
0,-88,-87,-84,-93,-95,0,6
0,-88,-87,-85,-91,0,0,6
-85,-90,-88,-85,-95,-93,0,6
0,0,-88,0,0,-99,-86,6
-85,-86,-89,-85,0,-92,0,6
-86,-86,0,-83,-96,-91,0,6
-87,0,-95,-82,-94,-92,-86,6
-86,-90,-88,-83,-94,-92,-92,6
